Dirty_Dancing_Fitness_Workout_00000051.jpg 3 6
 344.1 148.4 344.6 198.5 
 327.2 156.1 308.0 164.8 
 369.6 151.3 394.7 147.5 
 305.1 166.7 285.8 176.3 
 397.1 145.5 399.5 124.8 
 338.8 115.7 340.2 141.2 
 154.4 163.8 150.5 220.7 
 134.6 170.1 112.0 171.1 
 175.5 167.7 209.7 160.0 
 108.1 172.5 83.6 171.1 
 211.2 157.6 213.6 128.2 
 149.1 129.2 149.1 154.7 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007412.jpg 3 6
 497.2 145.0 496.7 205.7 
 486.2 149.4 473.1 168.6 
 517.9 147.9 537.2 134.5 
 471.2 169.1 442.3 172.5 
 535.8 131.6 529.0 104.6 
 488.6 107.0 494.3 133.5 
 148.6 162.9 149.1 219.2 
 136.1 170.1 117.3 173.5 
 177.0 168.2 205.9 161.4 
 115.4 175.9 93.7 177.3 
 207.8 159.5 206.4 134.5 
 145.7 132.5 146.7 155.6 
 344.6 149.4 345.5 199.0 
 330.6 154.2 314.2 162.4 
 367.7 150.3 388.9 145.0 
 312.8 164.8 297.9 176.8 
 390.8 143.1 388.4 120.5 
 338.3 115.7 340.2 141.2 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007426.jpg 3 6
 493.4 121.9 493.9 194.2 
 472.2 126.3 444.7 114.7 
 521.8 122.9 550.2 98.8 
 440.4 113.3 418.3 95.0 
 553.6 96.4 552.6 62.2 
 488.1 84.9 491.4 112.8 
 149.1 147.5 148.6 204.8 
 131.2 153.7 104.8 142.2 
 174.6 152.3 194.3 132.5 
 102.3 140.2 85.5 123.4 
 195.8 129.6 195.8 103.2 
 151.0 114.2 151.0 141.7 
 344.1 130.1 343.6 186.5 
 327.2 134.0 301.7 126.3 
 372.5 134.0 399.0 128.7 
 300.3 125.8 278.1 118.1 
 400.4 126.3 393.2 104.1 
 342.2 97.9 343.1 121.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007427.jpg 3 6
 494.3 124.3 496.3 188.4 
 471.7 125.3 445.2 109.4 
 519.9 124.8 546.3 99.3 
 441.8 107.0 417.3 81.5 
 550.7 95.4 554.1 57.9 
 490.5 84.9 493.4 114.2 
 150.0 151.3 147.6 212.9 
 129.8 151.3 107.6 135.4 
 173.1 155.6 186.1 131.6 
 105.2 134.5 82.6 109.4 
 187.6 127.7 194.8 94.5 
 151.5 113.7 151.5 139.3 
 345.1 130.1 344.6 182.6 
 325.8 131.6 304.1 121.0 
 370.1 132.0 397.1 121.9 
 300.3 119.5 279.6 105.1 
 399.0 120.5 396.6 92.6 
 345.5 97.4 345.1 119.5 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007432.jpg 3 6
 499.6 139.3 502.0 199.5 
 475.6 140.7 460.1 107.0 
 519.4 136.4 537.2 111.3 
 457.3 103.2 440.4 75.2 
 539.6 105.6 560.8 78.1 
 495.3 99.3 497.7 128.7 
 151.9 164.8 152.4 218.2 
 133.7 168.6 116.3 141.2 
 176.0 166.7 181.3 134.9 
 113.4 136.4 95.6 109.4 
 183.7 131.1 187.6 102.7 
 150.0 129.2 150.5 154.7 
 348.4 145.5 347.0 193.7 
 326.3 144.6 311.8 122.9 
 366.2 143.6 381.2 120.0 
 310.4 119.5 296.4 88.7 
 385.0 115.2 397.5 90.6 
 346.0 111.3 347.0 136.4 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007436.jpg 3 6
 501.1 123.9 503.0 187.9 
 473.1 124.3 451.0 104.6 
 522.7 122.9 546.8 108.4 
 449.1 100.3 440.4 72.8 
 550.2 105.1 566.6 73.8 
 498.2 87.7 498.7 116.2 
 348.4 131.1 349.4 180.7 
 327.2 131.6 306.5 109.4 
 368.7 130.6 387.9 113.3 
 304.1 106.5 290.6 82.0 
 389.8 110.4 397.5 88.2 
 347.0 98.8 347.9 122.4 
 150.0 148.9 151.5 206.2 
 131.7 153.2 112.5 131.1 
 174.1 158.0 182.8 130.6 
 108.6 127.7 93.2 99.3 
 185.2 125.8 185.2 98.3 
 149.5 116.6 149.5 141.2 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007438.jpg 3 6
 499.2 118.6 502.5 179.7 
 475.1 121.9 446.7 115.7 
 528.5 119.5 560.8 114.2 
 444.7 114.2 447.6 87.7 
 561.3 111.8 564.2 84.4 
 496.7 81.0 499.2 109.9 
 150.5 146.5 151.0 203.3 
 127.9 147.9 103.3 130.1 
 176.0 148.9 183.7 124.8 
 100.9 126.3 96.1 98.3 
 184.7 121.0 173.6 97.9 
 151.9 110.4 150.0 134.0 
 347.0 123.4 348.4 175.4 
 326.8 127.2 298.8 110.4 
 370.6 127.7 391.3 120.0 
 297.9 106.0 292.1 79.6 
 391.3 116.6 388.9 94.5 
 347.5 94.5 347.5 116.2 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007463.jpg 3 6
 504.9 139.8 509.7 194.2 
 478.9 141.7 452.9 130.6 
 526.6 134.9 551.6 120.5 
 449.1 127.7 429.8 110.4 
 556.5 118.1 589.2 96.9 
 497.7 95.9 502.0 121.9 
 158.2 156.1 158.2 213.9 
 137.0 160.0 110.5 142.2 
 179.9 159.0 190.0 141.7 
 108.1 139.8 85.0 121.0 
 191.0 137.3 194.8 115.2 
 151.0 121.0 151.5 147.0 
 356.1 128.7 359.0 182.1 
 334.9 134.0 318.1 115.2 
 371.1 124.3 388.9 107.0 
 315.2 111.8 298.3 93.5 
 391.8 103.6 408.6 79.6 
 349.4 98.3 350.8 121.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007467.jpg 3 6
 504.4 121.0 507.3 186.5 
 477.0 121.9 462.6 145.0 
 525.6 118.1 548.8 127.7 
 459.7 144.6 444.3 157.1 
 551.6 129.2 581.0 142.2 
 496.7 79.6 501.1 106.0 
 158.2 145.0 153.9 205.7 
 138.9 147.9 114.4 166.2 
 182.8 148.4 194.8 172.0 
 112.9 168.2 86.9 179.2 
 194.8 172.5 207.3 189.8 
 152.9 108.9 153.9 133.0 
 356.1 120.5 360.0 169.1 
 335.9 131.1 316.2 144.1 
 374.9 125.8 393.2 135.4 
 314.7 145.0 289.7 152.8 
 396.6 138.3 418.7 147.9 
 352.8 92.1 354.7 114.7 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007469.jpg 3 6
 504.0 125.8 504.4 189.4 
 474.1 128.2 470.7 162.4 
 528.5 127.2 539.6 155.2 
 469.8 164.3 460.6 191.8 
 543.9 160.0 555.5 186.0 
 495.8 85.3 502.0 113.7 
 153.4 152.3 156.8 210.5 
 131.7 159.5 123.1 185.5 
 179.9 158.0 186.6 185.5 
 121.6 187.9 110.5 213.4 
 188.5 188.9 196.7 213.4 
 149.5 116.6 150.5 141.7 
 359.5 134.5 362.4 188.9 
 339.3 136.9 330.6 165.8 
 377.3 138.3 386.9 163.8 
 331.1 168.6 318.1 193.7 
 389.4 169.1 405.7 189.8 
 353.7 100.7 355.6 125.3 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007579.jpg 3 6
 337.3 144.1 337.8 197.5 
 316.6 149.4 314.2 180.2 
 361.9 147.5 360.5 174.4 
 314.7 184.1 312.3 210.5 
 361.9 179.2 364.8 207.6 
 337.3 111.8 337.8 136.4 
 134.1 159.5 136.1 216.3 
 112.0 168.6 111.0 199.0 
 162.1 165.3 162.1 195.1 
 109.6 205.2 105.7 234.6 
 162.1 202.8 161.6 231.2 
 131.7 122.9 133.7 147.9 
 480.9 131.6 485.2 195.1 
 452.4 136.9 452.9 173.5 
 509.3 134.5 511.7 170.1 
 455.8 176.8 453.9 211.0 
 514.6 174.4 517.5 209.6 
 478.0 90.6 479.4 120.0 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007610.jpg 3 6
 464.0 150.8 464.5 205.7 
 446.7 153.2 439.0 188.9 
 498.2 150.3 499.6 181.6 
 436.6 189.4 426.0 167.7 
 499.6 185.5 487.6 161.4 
 466.4 102.7 471.2 129.2 
 92.2 176.3 86.9 238.5 
 79.2 182.6 58.5 210.1 
 115.4 181.6 98.5 198.5 
 52.7 212.9 37.3 194.2 
 98.5 197.5 76.8 184.1 
 97.5 136.9 94.2 161.4 
 308.9 158.0 303.6 211.5 
 292.6 167.2 280.0 193.7 
 331.1 161.4 319.1 183.1 
 278.6 194.6 259.8 180.2 
 316.6 183.6 291.1 174.4 
 313.8 124.3 312.8 148.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007662.jpg 3 6
 504.4 133.5 504.9 198.0 
 481.3 137.3 480.9 103.2 
 531.4 138.3 553.6 162.4 
 481.3 97.4 479.9 62.2 
 556.5 163.8 545.4 186.0 
 499.6 96.9 502.0 126.3 
 127.4 161.9 125.9 222.1 
 108.6 165.3 100.4 131.6 
 152.9 169.6 182.8 189.8 
 99.5 127.2 95.1 94.5 
 184.2 193.7 169.8 216.8 
 122.6 127.7 125.5 153.2 
 330.1 145.0 328.7 194.2 
 314.7 145.5 309.4 114.7 
 351.3 149.4 373.9 166.7 
 308.0 110.9 308.5 85.3 
 374.9 168.6 358.1 181.6 
 326.3 115.2 329.2 137.8 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007677.jpg 3 6
 504.4 135.4 505.9 198.0 
 480.9 140.2 466.4 117.1 
 530.9 140.7 552.1 161.4 
 464.5 113.3 460.1 81.0 
 557.4 162.4 547.3 181.6 
 497.7 100.3 502.5 127.2 
 124.5 160.0 125.9 220.7 
 108.6 165.8 98.5 133.0 
 151.5 169.1 182.3 188.9 
 97.1 127.7 94.2 97.4 
 184.2 191.3 168.8 213.4 
 121.6 128.7 122.6 152.8 
 332.5 145.5 333.0 194.6 
 316.2 146.0 306.5 119.5 
 354.7 150.8 378.8 166.2 
 304.1 116.2 306.5 88.2 
 381.7 167.2 367.2 183.1 
 328.7 112.3 331.1 134.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007680.jpg 3 6
 504.0 136.4 504.9 196.1 
 480.4 137.3 458.7 127.7 
 530.9 138.3 554.5 161.9 
 455.3 126.3 460.6 101.2 
 556.9 162.4 547.8 173.0 
 500.1 99.8 503.0 125.8 
 125.5 161.9 126.4 219.7 
 103.8 163.8 83.1 139.3 
 153.4 168.6 180.8 189.4 
 82.1 136.9 90.3 106.5 
 181.8 191.8 165.0 210.1 
 125.5 126.3 127.4 152.8 
 333.5 141.7 334.9 191.3 
 315.7 146.5 300.3 121.0 
 356.1 148.4 375.4 166.7 
 299.8 119.0 303.6 95.4 
 383.1 171.1 362.9 171.1 
 330.1 111.8 332.1 134.0 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007687.jpg 3 6
 503.5 137.8 506.4 198.5 
 478.4 140.7 473.6 177.8 
 530.9 139.8 541.0 173.0 
 476.0 179.2 493.4 153.7 
 541.0 174.9 527.1 151.3 
 500.6 95.0 502.0 121.5 
 126.9 165.3 126.4 222.6 
 102.3 171.1 90.3 205.2 
 154.8 171.1 165.0 203.8 
 88.4 208.6 110.1 188.4 
 165.4 207.6 141.4 191.3 
 130.3 125.3 133.2 151.8 
 332.5 147.5 334.5 195.6 
 313.8 153.2 306.5 180.2 
 356.6 153.2 359.5 182.6 
 307.5 179.2 315.2 156.1 
 360.9 183.6 351.3 156.6 
 334.0 110.4 334.5 132.5 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007815.jpg 3 6
 508.3 131.6 510.7 196.6 
 484.2 129.6 485.7 93.5 
 526.1 132.0 524.7 93.5 
 486.2 89.7 482.8 58.4 
 525.2 89.2 522.3 57.4 
 505.4 94.5 507.3 121.9 
 130.8 160.0 133.2 222.6 
 111.0 162.9 104.3 130.1 
 154.4 163.8 151.0 125.8 
 104.3 127.2 104.8 98.8 
 150.5 121.9 146.2 94.5 
 128.8 127.2 129.3 150.8 
 344.6 132.5 347.9 186.0 
 328.2 136.4 323.9 108.9 
 363.8 132.0 366.7 103.6 
 322.9 105.1 322.9 77.1 
 368.2 100.3 358.1 77.6 
 343.6 102.7 345.1 126.3 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007824.jpg 3 6
 508.3 139.3 511.2 199.0 
 485.7 142.2 460.1 127.2 
 530.9 138.3 550.7 121.0 
 457.7 124.3 439.0 102.2 
 554.1 118.1 577.6 98.3 
 504.4 104.6 506.9 130.1 
 128.4 169.6 128.4 232.2 
 109.1 171.5 82.6 152.8 
 151.5 174.4 178.0 159.5 
 80.2 149.9 60.5 128.2 
 180.8 155.6 203.0 138.3 
 124.5 135.4 126.9 161.4 
 350.8 149.9 353.7 197.1 
 329.6 151.8 305.6 143.1 
 369.6 150.3 387.9 137.3 
 305.6 140.2 281.5 122.4 
 390.8 135.4 409.1 119.0 
 346.5 120.0 347.9 140.7 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007834.jpg 3 6
 506.4 139.8 509.3 200.4 
 481.8 146.0 455.3 153.7 
 527.1 144.6 559.8 139.3 
 453.4 153.2 422.1 151.8 
 563.2 138.8 588.7 121.5 
 494.3 105.1 496.3 133.5 
 126.9 169.6 127.9 229.3 
 107.2 173.9 79.2 174.9 
 156.3 173.5 184.7 170.1 
 75.4 174.4 48.4 169.6 
 190.0 169.6 212.1 149.9 
 125.9 134.0 127.4 160.5 
 350.4 148.9 351.3 199.5 
 333.5 154.7 314.2 162.9 
 374.4 149.4 399.5 147.9 
 309.9 163.3 283.4 169.6 
 401.9 148.9 407.2 122.4 
 347.0 117.1 348.4 141.2 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007856.jpg 3 6
 510.2 132.0 512.2 190.8 
 486.6 132.0 469.3 106.5 
 531.9 131.1 553.6 107.5 
 467.4 105.6 448.6 75.7 
 557.4 105.1 579.1 79.1 
 506.9 95.0 509.7 123.4 
 127.9 161.9 130.3 221.1 
 107.6 164.3 87.9 138.8 
 149.5 165.3 156.3 134.9 
 85.0 134.5 67.7 111.3 
 158.2 132.0 161.1 103.6 
 123.5 127.2 125.5 154.2 
 349.9 140.2 347.9 188.4 
 329.6 141.7 309.9 120.0 
 366.2 140.2 380.7 117.1 
 308.5 117.1 292.1 90.6 
 384.5 114.2 398.0 88.2 
 347.0 108.0 347.9 131.6 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007859.jpg 3 6
 514.6 138.3 518.4 199.0 
 488.1 138.3 473.6 115.2 
 534.8 136.9 556.5 113.3 
 469.8 109.9 449.6 85.3 
 561.3 109.9 587.8 87.7 
 509.7 99.8 512.2 126.3 
 127.4 164.3 131.7 225.0 
 108.1 166.2 93.7 143.1 
 150.0 167.7 155.8 142.2 
 88.4 136.9 70.6 113.7 
 156.8 137.3 160.1 109.9 
 124.0 130.1 125.5 154.7 
 348.9 139.3 348.9 196.1 
 329.2 143.1 313.3 121.0 
 366.2 142.6 379.2 120.0 
 309.9 118.1 295.9 94.5 
 380.2 118.1 393.2 93.5 
 347.5 112.8 348.4 134.0 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007864.jpg 3 6
 515.5 121.0 520.3 180.7 
 492.4 122.9 464.0 120.5 
 539.1 121.9 570.9 119.5 
 464.5 118.6 459.2 92.1 
 574.8 117.1 579.1 91.6 
 509.7 83.4 513.6 112.8 
 128.4 145.5 130.8 203.3 
 107.6 152.3 76.3 139.3 
 151.0 151.3 162.1 132.5 
 73.5 135.9 71.0 109.9 
 162.1 130.1 149.5 106.0 
 126.9 108.9 127.9 132.5 
 345.5 129.6 344.6 179.7 
 322.9 132.0 295.9 122.9 
 363.4 132.5 385.0 129.6 
 295.5 120.5 292.6 93.5 
 384.5 126.3 382.6 102.7 
 345.1 98.8 345.1 123.4 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007893.jpg 3 6
 514.1 116.2 512.6 180.2 
 489.5 120.5 474.1 142.2 
 536.2 119.0 555.0 139.8 
 473.1 147.5 453.4 165.8 
 556.5 143.6 582.0 161.9 
 507.3 80.5 511.7 107.0 
 131.7 151.3 124.5 204.8 
 114.9 153.7 94.2 174.4 
 158.2 153.7 159.2 178.8 
 91.8 176.3 72.0 190.8 
 159.2 182.6 160.6 210.5 
 132.2 114.7 132.2 139.3 
 339.3 125.8 341.7 175.9 
 321.0 131.1 303.6 154.7 
 359.0 130.6 374.9 150.8 
 300.3 157.1 281.5 176.3 
 375.9 154.7 395.1 173.5 
 336.9 96.4 339.3 117.6 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00007894.jpg 3 6
 513.6 121.0 513.1 183.1 
 488.6 125.3 477.5 155.2 
 540.6 125.3 550.7 153.2 
 477.5 157.6 467.4 176.8 
 554.1 158.0 566.6 181.2 
 508.8 82.9 513.6 112.3 
 130.8 155.2 122.6 212.9 
 112.9 157.6 101.4 184.5 
 155.8 160.9 153.9 183.1 
 99.0 184.5 83.1 206.2 
 154.4 186.5 152.4 213.9 
 130.3 120.5 129.8 144.1 
 337.8 133.5 338.3 182.1 
 317.1 137.8 310.9 168.6 
 360.5 137.8 369.1 166.2 
 309.4 171.5 294.0 195.1 
 370.1 170.1 384.5 189.4 
 338.3 101.2 338.3 125.8 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008096.jpg 3 6
 526.1 134.5 527.1 195.6 
 503.0 137.3 499.6 104.6 
 550.2 139.3 572.8 161.9 
 500.1 98.8 495.3 68.5 
 576.7 163.8 565.6 187.4 
 521.3 99.3 523.7 127.2 
 107.6 162.4 108.1 221.6 
 90.3 161.9 81.6 129.6 
 138.9 170.1 168.3 193.2 
 81.6 124.8 75.9 95.0 
 170.2 194.2 154.4 219.2 
 104.3 126.3 107.6 154.7 
 352.3 142.6 349.9 192.7 
 332.5 147.9 329.2 119.0 
 371.5 145.5 396.1 166.2 
 327.2 114.2 324.8 87.3 
 398.5 169.1 380.7 184.5 
 346.0 116.6 348.4 138.3 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008148.jpg 3 6
 533.8 133.5 540.6 194.2 
 508.3 147.0 500.6 115.7 
 556.5 138.3 575.7 162.4 
 500.6 109.4 504.9 81.5 
 580.5 161.9 575.2 186.5 
 523.7 94.5 528.5 121.0 
 101.9 162.4 100.9 233.7 
 74.4 169.1 47.0 172.5 
 132.2 170.6 164.5 196.6 
 46.0 171.1 55.2 145.5 
 165.0 199.5 148.1 222.6 
 105.2 123.4 106.2 152.3 
 347.5 147.5 348.9 198.5 
 327.2 150.3 312.3 134.9 
 369.6 150.3 395.6 161.4 
 312.3 131.1 311.3 109.4 
 398.0 164.3 385.5 183.6 
 340.2 115.7 341.2 138.3 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008153.jpg 3 6
 535.3 139.8 542.5 202.4 
 501.6 146.0 510.7 175.4 
 561.8 139.8 576.2 164.8 
 516.0 174.9 511.7 143.6 
 584.4 167.2 576.7 194.6 
 525.6 91.1 531.4 118.1 
 96.6 163.8 96.1 225.9 
 69.6 171.1 59.5 212.9 
 130.8 171.1 162.5 199.0 
 56.6 212.0 63.3 182.1 
 163.5 202.4 141.4 226.4 
 99.5 121.5 103.3 151.3 
 342.2 150.8 345.5 196.6 
 322.4 155.6 312.3 175.9 
 367.2 153.7 390.3 171.5 
 310.9 175.4 312.8 154.7 
 392.2 174.4 379.2 193.2 
 337.8 116.2 339.3 139.8 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008163.jpg 3 6
 537.7 133.5 546.8 198.5 
 508.3 139.8 505.4 101.7 
 563.7 137.8 584.9 164.8 
 505.9 96.9 503.5 56.4 
 588.2 164.8 580.1 190.3 
 526.1 87.7 535.3 117.6 
 93.7 161.9 93.2 229.3 
 66.7 159.5 51.3 121.5 
 129.8 171.1 159.7 196.1 
 50.3 116.6 50.8 82.0 
 161.6 198.5 139.4 225.5 
 93.2 118.1 94.2 148.9 
 333.0 146.0 331.6 200.4 
 317.1 149.9 298.8 120.0 
 357.6 150.8 377.8 174.9 
 298.3 117.6 301.7 94.5 
 380.7 175.4 362.9 192.2 
 330.6 112.8 331.1 134.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008189.jpg 3 6
 90.3 158.5 89.3 224.5 
 62.4 164.3 34.9 141.7 
 122.6 163.3 157.7 179.7 
 34.4 139.3 36.4 107.0 
 161.6 181.6 139.9 206.7 
 82.6 113.7 86.0 143.6 
 541.5 134.0 545.9 200.9 
 508.3 143.6 506.9 120.5 
 565.6 135.9 591.1 155.2 
 506.9 118.1 512.2 91.6 
 595.5 157.6 581.0 165.8 
 531.9 85.3 536.2 115.2 
 326.3 141.7 327.2 197.1 
 309.4 147.5 294.0 123.4 
 351.3 150.3 375.4 167.7 
 294.5 120.5 300.8 98.8 
 379.2 169.1 365.3 188.4 
 324.3 110.4 326.8 133.5 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008191.jpg 3 6
 537.7 134.0 543.9 198.0 
 507.3 138.8 505.4 104.1 
 564.2 137.8 590.2 158.0 
 504.0 97.9 507.8 63.2 
 593.1 159.0 587.8 184.1 
 530.0 86.3 536.2 117.1 
 90.3 159.0 92.2 231.2 
 64.3 162.9 50.3 126.7 
 123.1 167.7 158.7 183.1 
 47.9 121.0 43.1 87.3 
 159.7 185.5 142.8 212.9 
 83.6 115.7 85.0 144.6 
 327.7 145.0 327.2 192.7 
 308.9 150.8 303.6 121.5 
 350.8 148.4 374.4 169.1 
 301.7 117.6 301.2 80.0 
 376.4 170.6 361.4 188.4 
 323.4 109.9 328.2 136.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008210.jpg 3 6
 537.7 133.5 543.9 197.5 
 504.4 139.3 506.4 171.1 
 563.7 135.4 582.9 161.9 
 508.8 171.1 511.2 136.4 
 587.3 160.0 582.5 187.9 
 528.0 86.8 532.9 119.0 
 100.9 160.0 96.6 228.8 
 75.4 167.7 42.2 175.9 
 133.2 167.7 164.5 193.7 
 39.7 172.0 50.3 144.1 
 166.9 199.5 146.2 224.5 
 100.4 117.1 101.4 147.5 
 327.2 144.6 328.2 194.6 
 305.6 146.5 297.9 174.4 
 347.9 147.9 373.9 170.6 
 295.0 173.5 297.9 148.9 
 375.9 172.5 357.1 191.8 
 325.3 108.9 325.8 132.0 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008215.jpg 3 6
 537.7 133.5 543.5 201.9 
 511.2 147.5 500.1 114.7 
 564.6 137.8 584.9 165.3 
 500.1 111.8 502.0 81.0 
 585.8 165.3 577.6 188.4 
 528.5 86.3 532.4 116.6 
 102.3 161.4 101.4 227.9 
 80.7 163.3 65.8 132.0 
 137.5 170.6 166.4 194.2 
 60.9 125.3 60.0 89.7 
 169.3 200.4 150.5 226.4 
 99.5 119.0 100.9 149.9 
 327.2 144.1 326.8 198.5 
 307.5 148.4 289.2 120.0 
 354.7 150.3 374.9 171.1 
 292.1 117.6 295.9 93.0 
 375.4 172.0 360.5 187.9 
 323.4 109.9 325.8 134.5 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008222.jpg 3 6
 535.8 135.9 543.0 198.5 
 510.7 142.2 500.1 102.7 
 564.2 140.7 587.8 160.9 
 498.7 96.9 495.3 63.2 
 592.6 161.4 580.1 184.5 
 526.6 90.6 532.4 120.0 
 112.9 161.4 109.6 221.6 
 87.4 164.3 69.1 128.7 
 145.7 173.0 173.1 199.9 
 65.8 123.4 67.7 92.6 
 174.6 201.9 152.9 218.7 
 109.6 122.4 110.5 149.4 
 329.2 143.6 326.8 199.9 
 307.5 147.0 300.8 116.6 
 353.2 150.3 376.4 172.0 
 299.8 114.7 299.3 80.0 
 376.4 174.4 360.9 188.9 
 321.9 109.9 326.8 134.9 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008309.jpg 3 6
 528.0 136.4 530.9 201.9 
 500.6 143.1 469.8 155.2 
 553.1 141.2 581.0 147.9 
 467.4 156.1 435.6 167.2 
 584.9 148.9 618.6 159.0 
 525.6 98.3 527.1 126.7 
 126.4 171.1 125.5 233.7 
 104.3 178.8 78.3 187.9 
 150.0 178.8 178.9 186.9 
 73.5 189.4 37.3 196.1 
 183.7 187.9 212.1 191.8 
 123.5 134.0 125.0 159.5 
 342.2 150.3 342.6 200.9 
 321.5 154.2 293.5 158.5 
 360.0 151.3 387.4 155.6 
 290.6 158.0 257.4 159.0 
 391.8 155.2 424.0 155.6 
 339.3 117.6 340.7 140.7 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008311.jpg 3 6
 527.6 137.3 528.5 200.4 
 500.1 144.1 472.7 147.9 
 550.7 140.2 581.5 141.7 
 470.7 147.9 432.2 152.3 
 586.3 141.7 625.8 143.1 
 525.6 98.8 526.6 123.9 
 125.9 171.5 124.5 233.2 
 103.3 178.3 77.3 181.2 
 151.0 176.8 182.3 177.8 
 70.6 181.6 33.5 182.1 
 185.7 178.8 218.4 174.9 
 123.1 135.4 125.9 162.4 
 339.8 146.5 342.2 203.3 
 321.9 153.7 294.5 162.9 
 360.0 150.8 389.8 159.0 
 289.7 164.8 256.4 170.1 
 395.6 159.5 423.1 168.2 
 337.3 116.6 340.7 140.2 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008461.jpg 3 6
 532.4 142.2 534.3 206.2 
 508.3 139.8 485.7 119.0 
 550.2 139.3 567.1 114.2 
 482.8 114.7 461.6 93.0 
 570.4 110.4 587.8 83.9 
 525.6 101.7 531.4 130.6 
 122.6 171.1 122.6 230.8 
 105.7 170.1 89.3 143.1 
 142.3 177.3 160.6 150.3 
 86.9 140.2 75.9 114.7 
 163.0 147.9 174.1 121.9 
 121.1 134.0 121.6 159.5 
 349.4 153.7 353.2 199.9 
 329.2 153.7 308.9 140.2 
 368.2 150.8 386.9 134.5 
 305.6 138.3 284.4 121.0 
 390.3 131.6 404.3 114.7 
 346.0 120.0 347.0 144.6 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008465.jpg 3 6
 530.0 139.3 534.8 206.2 
 507.3 143.6 479.9 144.6 
 549.7 141.7 578.6 141.7 
 476.5 144.6 444.3 144.1 
 582.9 141.2 615.2 139.8 
 528.0 100.7 530.0 128.2 
 123.5 172.0 121.1 229.3 
 102.8 172.5 73.5 165.3 
 153.4 177.8 181.8 173.9 
 66.7 164.8 39.7 151.3 
 187.6 173.5 215.0 168.2 
 120.6 136.4 121.1 162.4 
 351.3 154.2 353.7 213.9 
 330.6 157.6 304.6 161.4 
 374.9 156.6 400.9 156.1 
 301.7 162.4 269.4 163.3 
 404.8 155.2 434.1 152.3 
 350.8 122.4 350.8 143.6 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008472.jpg 3 6
 527.6 140.7 529.5 198.5 
 504.9 146.0 477.5 153.2 
 553.6 144.1 588.7 140.2 
 474.1 154.7 442.8 155.6 
 593.1 140.2 618.1 125.3 
 515.0 103.2 519.9 130.6 
 125.0 167.2 122.1 230.3 
 106.2 172.0 77.8 173.0 
 152.9 175.4 184.2 173.9 
 73.9 173.5 38.3 168.6 
 187.1 171.5 213.1 158.0 
 121.6 132.5 122.1 158.5 
 351.8 149.4 351.8 202.4 
 334.0 155.2 313.3 162.9 
 370.1 153.7 396.1 154.2 
 311.3 163.3 281.0 169.1 
 400.9 155.2 408.6 136.4 
 345.5 120.0 347.9 143.1 
Show_Off_Video_lesson-_Higley_HS_Cheerleadg_00008531.jpg 3 6
 537.2 122.4 541.0 182.6 
 509.3 125.3 494.8 144.1 
 560.3 118.6 585.4 128.7 
 491.9 146.0 472.2 158.5 
 590.6 128.2 620.0 136.4 
 527.6 81.5 530.5 109.4 
 149.1 151.8 140.4 207.6 
 123.5 155.6 104.3 173.9 
 174.6 154.2 173.1 180.2 
 102.3 175.9 77.8 186.0 
 174.1 182.6 172.7 205.7 
